Customer_id,Children,Age,Income,Marital,Gender,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn
F568055,0,75,18189,Separated,Male,Bank Transfer(automatic),2,207,972,Yes
R600913,0,67,61040,Married,Male,Electronic Check,2,230,696,Yes
Z111185,2,29,60671,Married,Male,Credit Card (automatic),8,177,1716,No
B334871,4,26,21394,Never Married,Male,Bank Transfer(automatic),22,155,2812,No
X945875,3,38,31370,Widowed,Female,Mailed Check,14,235,2364,Yes
J231240,8,20,37741,Never Married,Male,Electronic Check,16,92,2156,No
E930275,2,60,27353,Divorced,Female,Credit Card (automatic),23,162,2586,No
N404737,1,65,20872,Separated,Male,Bank Transfer(automatic),9,208,1241,Yes
C141141,1,36,87308,Married,Male,Mailed Check,8,182,1063,No
S166772,3,79,37199,Divorced,Male,Electronic Check,8,243,1714,Yes
Y56153,1,68,28838,Separated,Female,Electronic Check,3,107,701,No
U83203,3,29,48676,Widowed,Female,Mailed Check,10,150,1304,Yes
A829889,4,87,53420,Divorced,Female,Electronic Check,12,147,1119,No
A45605,1,34,26176,Separated,Male,Mailed Check,8,152,1496,Yes
R945498,0,22,84232,Married,Female,Electronic Check,9,180,986,No
M795444,5,20,23661,Never Married,Female,Bank Transfer(automatic),7,220,1329,Yes
D39869,0,33,45405,Married,Male,Electronic Check,3,205,695,No
G885904,1,75,5418,Widowed,Female,Bank Transfer(automatic),8,255,1314,Yes
X61484,3,86,25429,Separated,Male,Credit Card (automatic),2,150,530,No
W890597,0,68,21087,Never Married,Male,Electronic Check,2,180,405,Yes
B643657,1,60,36175,Married,Female,Bank Transfer(automatic),10,117,995,No
B954936,0,25,21796,Married,Male,Electronic Check,13,220,1780,No
M463457,0,39,47285,Divorced,Male,Bank Transfer(automatic),10,153,1559,No
M410370,0,27,45430,Married,Male,Mailed Check,15,157,1550,No
W905155,1,25,12235,Married,Female,Mailed Check,7,135,791,No
A143104,1,44,46706,Widowed,Male,Bank Transfer(automatic),10,102,1040,No
R166251,0,65,11524,Married,Male,Mailed Check,3,137,847,Yes
H931262,2,73,19534,Never Married,Male,Electronic Check,10,185,1234,No
F418834,1,48,82630,Never Married,Female,Bank Transfer(automatic),13,170,1333,No
U996984,4,39,28420,Widowed,Female,Bank Transfer(automatic),10,108,1105,No
Y94906,1,55,81414,Never Married,Female,Electronic Check,15,125,1222,No
N883420,4,71,69507,Divorced,Female,Bank Transfer(automatic),13,115,1153,No
W87485,3,44,15944,Widowed,Female,Electronic Check,4,130,1049,Yes
G125653,1,35,38329,Widowed,Male,Bank Transfer(automatic),1,205,661,Yes
N394404,3,40,82561,Widowed,Male,Mailed Check,12,200,1712,Yes
O19563,0,34,37667,Separated,Female,Electronic Check,7,263,1214,Yes
D678099,4,35,89753,Separated,Female,Bank Transfer(automatic),6,263,1254,Yes
L567398,1,59,24959,Widowed,Male,Credit Card (automatic),4,220,955,Yes
L233231,3,73,51848,Married,Female,Mailed Check,7,243,1188,Yes
C245356,4,88,32443,Divorced,Male,Electronic Check,12,192,1367,Yes
U215061,1,34,76175,Never Married,Female,Credit Card (automatic),13,192,1398,No
I840543,1,67,24947,Married,Male,Electronic Check,2,160,461,No
Y332088,0,51,86039,Separated,Male,Bank Transfer(automatic),4,92,798,No
S512993,4,26,18621,Never Married,Male,Electronic Check,16,150,2245,No
E398773,1,45,19224,Married,Male,Electronic Check,11,223,1637,No
M379412,0,52,22434,Married,Male,Electronic Check,5,265,1165,Yes
L272704,0,25,27131,Never Married,Male,Electronic Check,18,195,1946,Yes
G863758,1,60,39875,Separated,Male,Mailed Check,18,140,1811,No
F921697,9,83,61265,Never Married,Male,Bank Transfer(automatic),6,95,879,No
W712461,0,25,89525,Separated,Male,Electronic Check,2,130,663,No
E928658,6,58,13969,Divorced,Male,Electronic Check,12,92,1653,No
Z808995,0,64,4109,Married,Male,Mailed Check,11,120,1550,No
M772290,2,74,93637,Never Married,Male,Bank Transfer(automatic),10,112,869,No
C398142,3,27,43134,Never Married,Male,Bank Transfer(automatic),17,188,2172,Yes
I470274,1,51,45246,Divorced,Female,Credit Card (automatic),7,162,946,No
P902500,0,59,36035,Widowed,Female,Electronic Check,14,147,1295,Yes
V838957,0,78,11667,Married,Male,Credit Card (automatic),1,205,509,Yes
P403100,2,36,25599,Never Married,Female,Electronic Check,12,157,1210,No
W864777,0,84,96624,Married,Male,Electronic Check,7,190,1483,Yes
R657635,1,42,36705,Widowed,Male,Bank Transfer(automatic),1,205,567,No
H168237,1,75,68431,Divorced,Female,Credit Card (automatic),11,160,991,No
J703576,0,39,26838,Widowed,Male,Electronic Check,10,188,1329,Yes
B202167,0,75,20769,Married,Male,Credit Card (automatic),20,205,1863,No
Q301443,3,57,14032,Divorced,Female,Electronic Check,17,112,1447,No
P536859,4,35,30110,Never Married,Female,Electronic Check,13,145,1339,No
X733399,3,52,46272,Widowed,Female,Bank Transfer(automatic),4,220,940,Yes
V740990,4,66,39933,Widowed,Male,Mailed Check,9,92,1275,No
D777172,0,24,9964,Married,Male,Bank Transfer(automatic),20,243,2422,No
U442595,4,23,25447,Never Married,Male,Bank Transfer(automatic),2,137,922,Yes
M531432,0,54,72842,Married,Male,Bank Transfer(automatic),24,127,2113,No
M45175,4,81,1442,Never Married,Female,Bank Transfer(automatic),8,127,1234,No
H17292,3,21,23135,Married,Male,Credit Card (automatic),7,147,1035,No
C765929,1,47,36251,Never Married,Male,Electronic Check,5,170,878,Yes
W247511,4,47,15395,Never Married,Male,Electronic Check,15,137,1616,No
T289864,2,57,14379,Widowed,Female,Mailed Check,10,115,960,No
H471461,6,19,57777,Married,Female,Credit Card (automatic),14,150,1640,No
M286359,7,52,57622,Divorced,Female,Mailed Check,7,190,1751,Yes
N386981,5,84,19431,Separated,Female,Mailed Check,9,175,1174,No
A547802,3,80,42921,Never Married,Male,Bank Transfer(automatic),11,163,1354,Yes
U821939,3,58,69005,Divorced,Male,Bank Transfer(automatic),4,105,632,No
I792505,2,61,13805,Divorced,Female,Credit Card (automatic),2,175,1054,Yes
G427544,4,47,1753,Never Married,Male,Bank Transfer(automatic),2,253,905,Yes
B773288,3,55,55200,Widowed,Female,Credit Card (automatic),5,157,638,Yes
W895555,3,89,4593,Divorced,Female,Credit Card (automatic),8,127,846,No
T526594,1,81,9583,Divorced,Male,Credit Card (automatic),2,275,776,Yes
V258672,3,81,21600,Never Married,Female,Mailed Check,8,160,976,No
N822972,1,43,80120,Married,Male,Electronic Check,7,173,1043,Yes
U33762,4,84,67229,Widowed,Male,Electronic Check,7,213,1621,Yes
P631143,0,57,18652,Never Married,Female,Electronic Check,18,205,1925,Yes
V320610,2,73,97464,Widowed,Male,Mailed Check,6,170,695,No
L357076,4,37,14638,Divorced,Male,Bank Transfer(automatic),2,172,1179,Yes
Y467657,0,86,24371,Divorced,Male,Electronic Check,3,162,505,No
B548800,0,40,46975,Widowed,Female,Electronic Check,3,125,391,No
Q147980,3,62,49939,Married,Female,Bank Transfer(automatic),3,207,693,Yes
C62438,1,69,10584,Married,Male,Mailed Check,3,180,497,No
T420846,1,20,46985,Divorced,Male,Credit Card (automatic),7,140,990,No
Z846097,1,86,48971,Never Married,Male,Bank Transfer(automatic),6,182,745,No
R957727,1,82,7723,Never Married,Female,Mailed Check,14,235,2088,Yes
R41832,0,49,72998,Widowed,Female,Bank Transfer(automatic),10,200,1752,Yes
F794193,5,68,55594,Married,Male,Bank Transfer(automatic),7,162,1501,Yes
Q700725,3,66,28097,Never Married,Male,Mailed Check,7,175,1117,Yes
R657154,1,29,10888,Never Married,Male,Credit Card (automatic),19,172,2057,No
Y789151,1,20,147437,Divorced,Male,Electronic Check,5,150,1223,No
R609595,2,53,77658,Never Married,Female,Credit Card (automatic),16,162,2089,Yes
G39363,1,27,741,Widowed,Male,Bank Transfer(automatic),11,80,1081,No
W796355,0,56,61902,Married,Male,Electronic Check,7,195,989,Yes
N559916,8,34,54246,Divorced,Female,Bank Transfer(automatic),35,152,3935,No
K292735,4,37,19524,Never Married,Female,Bank Transfer(automatic),3,117,597,No
B700580,4,82,17527,Divorced,Female,Mailed Check,16,243,2061,Yes
N375994,2,57,21062,Married,Male,Credit Card (automatic),3,95,818,No
J518310,2,45,31767,Married,Male,Electronic Check,2,182,762,Yes
N05120,3,27,24045,Married,Male,Credit Card (automatic),4,95,617,No
I997253,4,21,37455,Separated,Female,Bank Transfer(automatic),10,127,1576,Yes
M99576,0,66,94656,Divorced,Female,Credit Card (automatic),6,152,786,No
T116497,3,51,19983,Widowed,Female,Mailed Check,7,150,874,Yes
S665656,1,30,100034,Married,Female,Mailed Check,2,127,506,Yes
H948553,1,25,152173,Widowed,Female,Bank Transfer(automatic),3,210,1023,Yes
B964240,1,53,18038,Never Married,Female,Electronic Check,25,145,2167,No
A712898,5,79,33298,Widowed,Male,Credit Card (automatic),11,197,1429,Yes
G721287,3,41,80431,Never Married,Male,Electronic Check,7,182,1073,Yes
T369873,3,63,15424,Divorced,Male,Credit Card (automatic),16,140,1580,No
L801309,2,70,8465,Married,Male,Credit Card (automatic),3,125,396,No
C688406,0,58,23107,Divorced,Female,Credit Card (automatic),3,245,911,Yes
C662599,1,63,65329,Widowed,Male,Mailed Check,13,233,1710,Yes
Q999794,0,46,12651,Never Married,Male,Bank Transfer(automatic),4,172,758,No
X857361,3,89,99788,Divorced,Male,Credit Card (automatic),6,137,759,No
R973770,2,49,53321,Separated,Female,Bank Transfer(automatic),16,162,2100,No
C357653,0,30,116889,Divorced,Male,Credit Card (automatic),12,172,1851,Yes
K11670,0,86,22841,Married,Female,Electronic Check,5,165,1051,Yes
E385207,7,28,29742,Widowed,Male,Electronic Check,3,160,1216,Yes
E931940,2,56,22139,Married,Male,Credit Card (automatic),13,233,2139,Yes
W54345,4,80,26760,Married,Female,Bank Transfer(automatic),5,173,685,No
I910640,5,28,23614,Widowed,Female,Electronic Check,10,160,1326,Yes
I761973,3,53,38692,Married,Female,Mailed Check,4,172,641,No
F953442,3,86,39163,Divorced,Female,Mailed Check,8,170,944,No
A752890,3,27,8539,Married,Male,Mailed Check,6,175,1554,No
F583877,1,77,17055,Separated,Male,Mailed Check,20,148,1825,No
K69985,5,85,68238,Widowed,Female,Electronic Check,22,125,2354,No
S322351,2,47,23101,Married,Male,Bank Transfer(automatic),17,265,2210,Yes
X68805,1,57,49323,Divorced,Male,Bank Transfer(automatic),2,170,522,No
P376744,2,51,32460,Married,Male,Credit Card (automatic),10,182,1282,Yes
E450395,4,37,43766,Widowed,Male,Electronic Check,12,137,1283,No
N281048,3,32,91605,Never Married,Female,Bank Transfer(automatic),15,203,2425,Yes
P75697,1,55,34978,Never Married,Male,Bank Transfer(automatic),10,225,2018,Yes
Y828304,2,69,115595,Widowed,Male,Mailed Check,6,255,1586,Yes
V966228,1,24,137589,Widowed,Male,Electronic Check,11,160,1282,No
X782335,4,79,10349,Divorced,Male,Electronic Check,2,185,1115,Yes
U741540,2,64,9324,Separated,Female,Electronic Check,13,160,1325,No
H990431,4,26,23027,Widowed,Female,Credit Card (automatic),4,265,1114,Yes
K580285,0,60,13720,Separated,Female,Electronic Check,10,152,1511,Yes
O187454,0,69,47635,Widowed,Male,Bank Transfer(automatic),9,143,1402,No
I20900,1,37,49271,Divorced,Male,Electronic Check,24,205,2463,Yes
M614352,2,65,8982,Separated,Female,Electronic Check,7,165,943,No
F545041,0,70,30594,Never Married,Male,Mailed Check,1,128,297,No
K78832,3,81,8507,Separated,Female,Credit Card (automatic),4,125,390,No
V296012,0,42,21084,Widowed,Male,Bank Transfer(automatic),22,127,2468,No
U838638,3,55,99199,Widowed,Male,Bank Transfer(automatic),4,137,591,No
R660727,4,21,32720,Married,Male,Credit Card (automatic),22,203,3098,Yes
I857183,1,30,8228,Divorced,Male,Electronic Check,2,230,907,Yes
V827986,9,86,29966,Divorced,Male,Mailed Check,1,188,1154,Yes
G570471,3,81,96127,Separated,Female,Mailed Check,21,137,1807,No
R838901,3,81,10908,Married,Male,Electronic Check,21,213,2504,Yes
A297665,3,19,37817,Never Married,Female,Mailed Check,17,115,1645,No
X397883,1,41,20430,Married,Male,Mailed Check,23,175,2454,No
A230205,2,76,72928,Never Married,Female,Credit Card (automatic),8,172,1032,No
J530359,2,70,12896,Widowed,Male,Credit Card (automatic),14,278,1906,Yes
B422289,1,22,29653,Divorced,Male,Mailed Check,11,188,1972,Yes
F813169,1,41,84185,Widowed,Female,Credit Card (automatic),11,160,1121,No
G756797,2,32,15370,Never Married,Male,Bank Transfer(automatic),3,102,527,No
H958808,2,54,45577,Separated,Male,Electronic Check,8,230,1289,Yes
T406508,1,57,19993,Never Married,Male,Credit Card (automatic),10,162,1647,Yes
X117439,4,72,38137,Married,Female,Bank Transfer(automatic),3,140,912,No
Y40918,2,48,17763,Married,Male,Electronic Check,14,92,1588,No
S590957,1,46,18493,Separated,Male,Credit Card (automatic),8,223,1772,Yes
W612241,0,41,43297,Married,Male,Electronic Check,11,248,2080,Yes
G941019,1,64,17172,Widowed,Male,Mailed Check,8,162,1367,No
Y479211,0,62,27688,Separated,Male,Mailed Check,3,208,739,Yes
R960457,0,44,29613,Never Married,Female,Mailed Check,6,172,1269,No
C360245,1,86,20926,Married,Female,Bank Transfer(automatic),19,137,1730,No
F757995,0,36,9758,Married,Female,Credit Card (automatic),11,170,1267,Yes
I591323,3,66,24805,Separated,Male,Bank Transfer(automatic),1,240,716,Yes
H588870,3,54,31324,Never Married,Male,Credit Card (automatic),11,165,1905,No
N516025,1,63,45563,Never Married,Female,Bank Transfer(automatic),15,185,1598,Yes
P100818,1,59,35226,Divorced,Female,Bank Transfer(automatic),13,205,1348,No
J587558,0,65,54562,Divorced,Male,Credit Card (automatic),4,150,615,Yes
N694912,1,48,9202,Never Married,Male,Credit Card (automatic),15,165,2030,No
H220280,1,49,27720,Widowed,Male,Electronic Check,16,130,2011,No
F524918,0,35,33748,Married,Female,Mailed Check,15,170,1577,No
M220153,2,87,83417,Never Married,Male,Credit Card (automatic),6,185,1331,Yes
N709080,0,60,67448,Never Married,Male,Mailed Check,27,152,2552,No
U542416,0,82,17105,Married,Male,Electronic Check,25,180,2234,No
W61708,0,45,48916,Widowed,Female,Credit Card (automatic),9,162,1458,No
M318063,2,44,32993,Separated,Female,Mailed Check,6,120,1263,No
C801700,5,19,45632,Never Married,Male,Electronic Check,9,170,1299,Yes
J118805,3,37,26049,Never Married,Female,Electronic Check,7,175,1191,No
I735245,0,19,9546,Divorced,Female,Electronic Check,4,192,812,Yes
L600852,1,70,24718,Never Married,Male,Electronic Check,1,147,246,No
M879457,0,51,28163,Never Married,Female,Electronic Check,2,143,458,Yes
G927101,0,71,33318,Separated,Female,Credit Card (automatic),6,255,1126,Yes
T107748,3,30,56818,Never Married,Male,Credit Card (automatic),5,182,937,Yes
Y568846,1,27,15763,Widowed,Female,Electronic Check,22,182,2231,No
U908663,0,36,16584,Divorced,Female,Credit Card (automatic),4,185,855,Yes
V183873,2,76,3666,Separated,Male,Electronic Check,21,200,2675,No
L111051,1,47,34264,Married,Female,Electronic Check,6,120,786,No
Q610513,0,26,20681,Married,Male,Electronic Check,15,175,2194,Yes
E582623,2,31,64242,Separated,Male,Bank Transfer(automatic),6,275,1385,Yes
P854464,0,34,13656,Divorced,Male,Credit Card (automatic),6,217,1046,No
E511723,0,56,23805,Married,Female,Electronic Check,10,150,1145,Yes
M826178,3,44,74915,Divorced,Male,Bank Transfer(automatic),11,243,1724,Yes
S858588,1,62,17386,Married,Male,Bank Transfer(automatic),1,205,571,Yes
F648241,0,39,8809,Divorced,Female,Bank Transfer(automatic),13,140,1392,No
E140541,0,29,29857,Divorced,Female,Mailed Check,2,130,905,Yes
O347208,5,49,84914,Divorced,Female,Electronic Check,8,243,1411,Yes
U282565,0,18,19790,Divorced,Female,Mailed Check,1,145,278,No
X599782,4,19,19092,Married,Female,Bank Transfer(automatic),6,275,1419,No
N927054,1,43,30898,Never Married,Female,Bank Transfer(automatic),1,235,1207,Yes
N892048,3,28,60537,Widowed,Male,Electronic Check,8,177,1684,Yes
F753373,3,86,65062,Widowed,Male,Electronic Check,2,140,889,Yes
D736145,4,70,10306,Divorced,Female,Credit Card (automatic),9,162,1575,Yes
S242452,1,79,36381,Separated,Female,Bank Transfer(automatic),20,130,1903,No
K802864,3,84,23979,Widowed,Female,Electronic Check,8,172,1042,Yes
Z543865,8,46,68557,Widowed,Male,Electronic Check,3,170,843,No
T400799,8,29,16367,Married,Male,Mailed Check,18,185,2711,Yes
N765545,5,55,10316,Separated,Male,Bank Transfer(automatic),15,172,2098,Yes
G24522,4,86,40784,Married,Female,Electronic Check,3,245,971,Yes
C186329,3,26,19920,Divorced,Female,Mailed Check,17,230,2096,Yes
O412041,2,79,80177,Married,Female,Electronic Check,2,253,656,Yes
O444965,2,72,8803,Never Married,Male,Credit Card (automatic),5,192,722,No
A823740,1,34,76063,Widowed,Female,Electronic Check,11,117,1624,No
S66397,1,45,50160,Never Married,Female,Credit Card (automatic),9,172,1552,No
U289879,0,31,29467,Separated,Male,Bank Transfer(automatic),7,162,1412,No
B471691,1,20,28791,Never Married,Female,Electronic Check,4,140,823,No
F644052,3,80,44486,Separated,Male,Credit Card (automatic),10,105,1429,No
D634003,6,77,40939,Widowed,Male,Electronic Check,5,233,1558,Yes
M652188,1,44,61143,Never Married,Male,Credit Card (automatic),5,137,1068,Yes
Q105645,8,73,72735,Never Married,Female,Mailed Check,4,167,1349,Yes
G906721,1,45,74948,Separated,Male,Electronic Check,11,275,1731,Yes
N451528,1,53,45693,Married,Male,Mailed Check,7,132,1421,Yes
D154460,3,20,25686,Widowed,Male,Mailed Check,3,170,783,No
V524680,4,85,3640,Separated,Female,Credit Card (automatic),12,105,1400,No
H154358,3,28,68632,Never Married,Female,Electronic Check,2,115,412,No
Y561275,3,68,55307,Separated,Male,Credit Card (automatic),5,160,733,No
O987448,7,18,32059,Never Married,Male,Credit Card (automatic),7,150,1670,Yes
V540593,8,82,98367,Separated,Female,Electronic Check,5,153,940,No
Q955462,0,28,10533,Married,Male,Credit Card (automatic),7,150,1389,Yes
J898084,0,29,68488,Separated,Female,Credit Card (automatic),10,213,1502,Yes
E15840,1,54,10880,Married,Female,Mailed Check,6,105,717,No
Y616166,4,67,29149,Widowed,Female,Mailed Check,9,172,1172,No
D984586,0,28,20185,Never Married,Male,Mailed Check,23,160,2309,No
X53693,1,84,43122,Divorced,Male,Bank Transfer(automatic),9,145,783,No
T06917,1,68,53953,Separated,Male,Electronic Check,12,278,1758,Yes
Q81623,0,34,37794,Widowed,Female,Electronic Check,3,160,885,Yes
G548369,1,21,101908,Married,Female,Electronic Check,2,243,845,Yes
Y704877,1,44,24218,Never Married,Female,Electronic Check,25,160,2341,No
O410610,0,54,32076,Separated,Male,Electronic Check,20,175,2078,Yes
U71984,0,30,12429,Married,Male,Credit Card (automatic),7,152,1351,No
E449403,0,48,39940,Widowed,Male,Credit Card (automatic),8,117,1297,No
X633473,1,51,34531,Widowed,Female,Bank Transfer(automatic),13,230,1670,Yes
A260461,4,60,14647,Married,Female,Credit Card (automatic),12,172,1681,Yes
K578547,0,50,630,Separated,Male,Credit Card (automatic),6,152,893,No
S258368,2,87,48477,Married,Male,Bank Transfer(automatic),2,243,1188,Yes
B483014,1,44,7592,Widowed,Female,Credit Card (automatic),8,150,980,No
K598923,1,82,9830,Widowed,Female,Credit Card (automatic),3,192,501,No
C130346,2,29,6924,Separated,Male,Credit Card (automatic),2,117,626,No
A822635,3,23,99292,Married,Male,Bank Transfer(automatic),17,127,2130,No
C230660,4,44,18611,Married,Male,Mailed Check,31,107,3023,No
U896725,1,68,22745,Married,Female,Mailed Check,21,102,1785,No
S588320,2,75,14987,Divorced,Female,Electronic Check,3,233,1206,Yes
